Source,Target,Type,Id,Label,Weight
57484,413071,Undirected,23578,,55
57484,348706,Undirected,23579,,14
57484,289153,Undirected,23580,,9
57484,136395,Undirected,23581,,4
57484,365019,Undirected,23582,,2
57484,291849,Undirected,23583,,3
57484,292751,Undirected,23584,,42
57484,334839,Undirected,23585,,43
57484,476429,Undirected,23586,,6
57484,214640,Undirected,23587,,11
57484,107399,Undirected,23588,,2
57484,7893,Undirected,23589,,6
57484,51948,Undirected,23590,,55
57484,171137,Undirected,23591,,34
57484,215001,Undirected,23592,,3
57484,283914,Undirected,23593,,173
57484,374035,Undirected,23594,,33
57484,369556,Undirected,23595,,55
57484,195770,Undirected,23596,,5
57484,254360,Undirected,23597,,6
57484,233210,Undirected,23598,,60
57484,435488,Undirected,23599,,14
57484,49572,Undirected,23600,,103
57484,298693,Undirected,23601,,87
57484,349930,Undirected,23602,,16
57484,159172,Undirected,23603,,35
57484,55278,Undirected,23604,,139
57484,712066,Undirected,23605,,55
57484,318410,Undirected,23606,,6
57484,175952,Undirected,23607,,2
57484,271355,Undirected,23608,,23
57484,10804,Undirected,23609,,62
57484,109138,Undirected,23610,,87
57484,28372,Undirected,23611,,157
57484,202280,Undirected,23612,,132
57484,212937,Undirected,23613,,4
57484,335813,Undirected,23614,,22
57484,39080,Undirected,23615,,3
57484,64073,Undirected,23616,,17
57484,410407,Undirected,23617,,149
57484,348342,Undirected,23618,,20
57484,22363,Undirected,23619,,2
57484,490130,Undirected,23620,,7
57484,318929,Undirected,23621,,10
57484,297823,Undirected,23622,,12
57484,431598,Undirected,23623,,7
57484,194415,Undirected,23624,,11
57484,458069,Undirected,23625,,17
57484,289936,Undirected,23626,,2
57484,458855,Undirected,23627,,17
57484,77505,Undirected,23628,,3
57484,13831,Undirected,23629,,5
57484,382466,Undirected,23630,,13
57484,376202,Undirected,23631,,5
57484,137021,Undirected,23632,,2
57484,437223,Undirected,23633,,3
57484,361793,Undirected,23634,,9
57484,44601,Undirected,23635,,2
57484,414571,Undirected,23636,,7
57484,215658,Undirected,23637,,2
57484,107916,Undirected,23638,,5
57484,334156,Undirected,23639,,22
57484,146930,Undirected,23640,,14
57484,69069,Undirected,23641,,4
57484,30844,Undirected,23642,,27
57484,377980,Undirected,23643,,2
57484,371900,Undirected,23644,,5
57484,416903,Undirected,23645,,3
57484,33488,Undirected,23646,,3
57484,109875,Undirected,23647,,2
57484,345158,Undirected,23648,,23
57484,372888,Undirected,23649,,3
57484,343502,Undirected,23650,,2
57484,254083,Undirected,23651,,25
57484,371517,Undirected,23652,,9
57484,244579,Undirected,23653,,7
57484,112274,Undirected,23654,,40
57484,191609,Undirected,23655,,8
57484,376576,Undirected,23656,,25
57484,41002,Undirected,23657,,7
57484,88759,Undirected,23658,,2
57484,109868,Undirected,23659,,2
57484,384408,Undirected,23660,,2
57484,40147,Undirected,23661,,4
57484,46969,Undirected,23662,,3
57484,144582,Undirected,23663,,9
57484,263813,Undirected,23664,,10
57484,383836,Undirected,23665,,10
57484,94263,Undirected,23666,,12
57484,269290,Undirected,23667,,4
57484,19971,Undirected,23668,,9
57484,204423,Undirected,23669,,7
57484,278853,Undirected,23670,,2
57484,302592,Undirected,23671,,2
57484,37342,Undirected,23672,,5
57484,98720,Undirected,23673,,2
57484,323159,Undirected,23674,,6
57484,380245,Undirected,23675,,7
57484,282930,Undirected,23676,,7
57484,383934,Undirected,23677,,10
57484,457212,Undirected,23678,,2
57484,452058,Undirected,23679,,7
57484,415861,Undirected,23680,,6
57484,287595,Undirected,23681,,2
57484,258409,Undirected,23682,,33
57484,23625,Undirected,23683,,2
57484,50191,Undirected,23684,,7
57484,33152,Undirected,23685,,2
57484,59781,Undirected,23686,,4
57484,50197,Undirected,23687,,20
57484,267422,Undirected,23688,,2
57484,314154,Undirected,23689,,6
57484,317390,Undirected,23690,,3
57484,81305,Undirected,23691,,7
57484,127124,Undirected,23692,,2
57484,348211,Undirected,23693,,11
57484,434479,Undirected,23694,,3
57484,191269,Undirected,23695,,2
57484,406590,Undirected,23696,,2
57484,278208,Undirected,23697,,4
57484,108831,Undirected,23698,,2
57484,201174,Undirected,23699,,5
57484,34347,Undirected,23700,,3
57484,281642,Undirected,23701,,15
57484,91789,Undirected,23702,,5
57484,242415,Undirected,23703,,20
57484,304957,Undirected,23704,,14
57484,110728,Undirected,23705,,3
57484,449094,Undirected,23706,,15
57484,2098,Undirected,23707,,7
57484,76634,Undirected,23708,,5
57484,8076,Undirected,23709,,3
57484,164484,Undirected,23710,,37
57484,458641,Undirected,23711,,10
57484,203761,Undirected,23712,,9
57484,95472,Undirected,23713,,3
57484,401531,Undirected,23714,,2
57484,194653,Undirected,23715,,11
57484,412373,Undirected,23716,,2
57484,36850,Undirected,23717,,14
57484,420349,Undirected,23718,,3
57484,160726,Undirected,23719,,5
57484,17686,Undirected,23720,,2
57484,239603,Undirected,23721,,6
57484,404736,Undirected,23722,,2
57484,258289,Undirected,23723,,3
57484,320093,Undirected,23724,,2
57484,242271,Undirected,23725,,3
57484,65612,Undirected,23726,,3
57484,307087,Undirected,23727,,6
57484,430532,Undirected,23728,,22
57484,217233,Undirected,23729,,4
57484,28350,Undirected,23730,,3
57484,48041,Undirected,23731,,2
57484,148200,Undirected,23732,,7
57484,461169,Undirected,23733,,5
57484,263045,Undirected,23734,,2
57484,69259,Undirected,23735,,3
57484,352136,Undirected,23736,,3
57484,370197,Undirected,23737,,11
57484,209810,Undirected,23738,,2
57484,115764,Undirected,23739,,2
57484,394005,Undirected,23740,,3
57484,239647,Undirected,23741,,2
57484,38951,Undirected,23742,,2
57484,416091,Undirected,23743,,2
57484,43152,Undirected,23744,,3
57484,557967,Undirected,23745,,3
57484,457969,Undirected,23746,,10
57484,350680,Undirected,23747,,3
57484,1868286,Undirected,23748,,2
57484,10967,Undirected,23749,,7
57484,180742,Undirected,23750,,10
57484,96329,Undirected,23751,,2
57484,39125,Undirected,23752,,2
57484,55658,Undirected,23753,,3
57484,233203,Undirected,23754,,2
57484,37159,Undirected,23755,,6
57484,284176,Undirected,23756,,2
57484,240893,Undirected,23757,,2
57484,426376,Undirected,23758,,2
57484,163990,Undirected,23759,,2
57484,496435,Undirected,23760,,3
57484,271714,Undirected,23761,,2
57484,63899,Undirected,23762,,6
57484,440636,Undirected,23763,,5
57484,415892,Undirected,23764,,4
57484,188351,Undirected,23765,,5
57484,443170,Undirected,23766,,3
57484,173691,Undirected,23767,,3
57484,479508,Undirected,23768,,3
57484,387418,Undirected,23769,,2
57484,173055,Undirected,23770,,14
57484,384428,Undirected,23771,,2
57484,284451,Undirected,23772,,3
57484,319435,Undirected,23773,,2
57484,16897,Undirected,23774,,6
57484,415980,Undirected,23775,,2
57484,6038,Undirected,23776,,2
57484,180379,Undirected,23777,,4
57484,410309,Undirected,23778,,4
57484,372655,Undirected,23779,,3
57484,85341,Undirected,23780,,2
57484,676040,Undirected,23781,,2
57484,396253,Undirected,23782,,9
57484,427915,Undirected,23783,,16
57484,228424,Undirected,23784,,3
57484,166513,Undirected,23785,,2
57484,103427,Undirected,23786,,6
57484,108739,Undirected,23787,,2
57484,203093,Undirected,23788,,3
57484,393221,Undirected,23789,,2
57484,314857,Undirected,23790,,6
57484,97706,Undirected,23791,,2
57484,358248,Undirected,23792,,3
57484,6798,Undirected,23793,,6
57484,248757,Undirected,23794,,5
57484,384839,Undirected,23795,,18
57484,118799,Undirected,23796,,4
57484,326649,Undirected,23797,,6
57484,29588,Undirected,23798,,4
57484,433148,Undirected,23799,,6
57484,256013,Undirected,23800,,7
57484,766775,Undirected,23801,,2
57484,219992,Undirected,23802,,9
57484,27153,Undirected,23803,,2
57484,242125,Undirected,23804,,3
57484,199907,Undirected,23805,,8
57484,292382,Undirected,23806,,2
57484,108485,Undirected,23807,,4
57484,410613,Undirected,23808,,7
57484,313131,Undirected,23809,,2
57484,163926,Undirected,23810,,5
57484,121809,Undirected,23811,,7
57484,318222,Undirected,23812,,6
57484,223583,Undirected,23813,,4
57484,300770,Undirected,23814,,6
57484,259564,Undirected,23815,,2
57484,460309,Undirected,23816,,12
57484,345685,Undirected,23817,,3
57484,491495,Undirected,23818,,2
57484,66367,Undirected,23819,,2
57484,93080,Undirected,23820,,2
57484,202416,Undirected,23821,,6
57484,269975,Undirected,23822,,3
57484,228480,Undirected,23823,,2
57484,423368,Undirected,23824,,2
57484,16618,Undirected,23825,,2
57484,389849,Undirected,23826,,2
57484,154120,Undirected,23827,,6
57484,134972,Undirected,23828,,2
57484,198274,Undirected,23829,,3
57484,36835,Undirected,23830,,3
57484,175240,Undirected,23831,,2
57484,402290,Undirected,23832,,2
57484,187468,Undirected,23833,,3
57484,251805,Undirected,23834,,4
57484,450193,Undirected,23835,,3
57484,108136,Undirected,23836,,2
57484,170343,Undirected,23837,,3
57484,88861,Undirected,23838,,3
57484,85795,Undirected,23839,,2
57484,97283,Undirected,23840,,2
57484,13588,Undirected,23841,,3
57484,94830,Undirected,23842,,5
57484,107580,Undirected,23843,,3
57484,238258,Undirected,23844,,3
57484,424445,Undirected,23845,,2
57484,432077,Undirected,23846,,2
57484,596929,Undirected,23847,,4
57484,70589,Undirected,23848,,3
57484,378491,Undirected,23849,,4
57484,143126,Undirected,23850,,2
57484,317579,Undirected,23851,,3
57484,141446,Undirected,23852,,2
57484,1960,Undirected,23853,,2
57484,306423,Undirected,23854,,2
57484,292431,Undirected,23855,,2
57484,214266,Undirected,23856,,3
57484,62676,Undirected,23857,,2
57484,43236,Undirected,23858,,2
57484,369460,Undirected,23859,,2
57484,33656,Undirected,23860,,3
57484,148911,Undirected,23861,,2
57484,354079,Undirected,23862,,2
57484,277703,Undirected,23863,,2
57484,412002,Undirected,23864,,2
57484,225990,Undirected,23865,,3
57484,254256,Undirected,23866,,2
57484,425122,Undirected,23867,,3
57484,452617,Undirected,23868,,2
57484,29707,Undirected,23869,,3
57484,275299,Undirected,23870,,2
164792,214640,Undirected,23871,,5
164792,413071,Undirected,23872,,9
164792,7893,Undirected,23873,,3
164792,51948,Undirected,23874,,17
164792,171137,Undirected,23875,,12
164792,283914,Undirected,23876,,24
164792,374035,Undirected,23877,,13
164792,369556,Undirected,23878,,25
164792,195770,Undirected,23879,,4
164792,254360,Undirected,23880,,4
164792,233210,Undirected,23881,,21
164792,435488,Undirected,23882,,7
164792,49572,Undirected,23883,,30
164792,298693,Undirected,23884,,26
164792,349930,Undirected,23885,,6
164792,159172,Undirected,23886,,9
164792,55278,Undirected,23887,,27
164792,712066,Undirected,23888,,29
164792,334156,Undirected,23889,,5
164792,263813,Undirected,23890,,3
164792,2098,Undirected,23891,,3
164792,16897,Undirected,23892,,5
164792,476429,Undirected,23893,,3
164792,202280,Undirected,23894,,16
164792,164484,Undirected,23895,,10
164792,410407,Undirected,23896,,24
164792,64073,Undirected,23897,,13
164792,109138,Undirected,23898,,7
164792,320093,Undirected,23899,,2
164792,557967,Undirected,23900,,4
164792,292431,Undirected,23901,,3
164792,194415,Undirected,23902,,5
164792,376202,Undirected,23903,,3
164792,458855,Undirected,23904,,5
164792,460605,Undirected,23905,,2
164792,107916,Undirected,23906,,4
164792,292751,Undirected,23907,,23
164792,348342,Undirected,23908,,14
164792,408783,Undirected,23909,,2
164792,201174,Undirected,23910,,2
164792,180742,Undirected,23911,,7
164792,271355,Undirected,23912,,7
164792,348706,Undirected,23913,,4
164792,219992,Undirected,23914,,4
164792,93080,Undirected,23915,,4
164792,345158,Undirected,23916,,8
164792,431598,Undirected,23917,,3
164792,410309,Undirected,23918,,2
164792,121809,Undirected,23919,,5
164792,173055,Undirected,23920,,4
164792,28372,Undirected,23921,,26
164792,334839,Undirected,23922,,12
164792,384839,Undirected,23923,,10
164792,112274,Undirected,23924,,10
164792,300770,Undirected,23925,,2
164792,37342,Undirected,23926,,4
164792,39080,Undirected,23927,,2
164792,335813,Undirected,23928,,12
164792,30844,Undirected,23929,,8
164792,417253,Undirected,23930,,3
164792,323159,Undirected,23931,,2
164792,380245,Undirected,23932,,2
164792,27542,Undirected,23933,,2
164792,282930,Undirected,23934,,2
164792,383934,Undirected,23935,,2
164792,19971,Undirected,23936,,4
164792,10804,Undirected,23937,,9
164792,452058,Undirected,23938,,6
164792,415861,Undirected,23939,,3
164792,258409,Undirected,23940,,6
164792,124260,Undirected,23941,,2
164792,383836,Undirected,23942,,7
164792,304957,Undirected,23943,,8
164792,427915,Undirected,23944,,5
164792,34802,Undirected,23945,,2
164792,13588,Undirected,23946,,2
164792,348211,Undirected,23947,,11
164792,254083,Undirected,23948,,11
164792,50197,Undirected,23949,,5
164792,365019,Undirected,23950,,3
164792,416091,Undirected,23951,,2
164792,233664,Undirected,23952,,2
164792,458069,Undirected,23953,,2
164792,381220,Undirected,23954,,2
164792,449094,Undirected,23955,,2
164792,36850,Undirected,23956,,6
164792,457969,Undirected,23957,,7
164792,350680,Undirected,23958,,3
164792,458641,Undirected,23959,,5
164792,10967,Undirected,23960,,3
164792,160726,Undirected,23961,,4
164792,204423,Undirected,23962,,3
164792,96329,Undirected,23963,,2
164792,430532,Undirected,23964,,6
164792,110728,Undirected,23965,,2
164792,496435,Undirected,23966,,2
164792,136395,Undirected,23967,,4
164792,382466,Undirected,23968,,6
164792,63899,Undirected,23969,,7
164792,200575,Undirected,23970,,2
164792,13831,Undirected,23971,,5
164792,314154,Undirected,23972,,2
164792,415892,Undirected,23973,,2
164792,239603,Undirected,23974,,3
164792,443170,Undirected,23975,,2
164792,173691,Undirected,23976,,2
164792,387418,Undirected,23977,,2
164792,345696,Undirected,23978,,2
164792,8076,Undirected,23979,,3
164792,460309,Undirected,23980,,3
164792,170713,Undirected,23981,,2
164792,258289,Undirected,23982,,2
164792,461749,Undirected,23983,,2
164792,59781,Undirected,23984,,2
164792,334632,Undirected,23985,,2
164792,137021,Undirected,23986,,2
164792,297823,Undirected,23987,,3
164792,372888,Undirected,23988,,2
164792,410613,Undirected,23989,,2
164792,318929,Undirected,23990,,6
164792,50191,Undirected,23991,,2
164792,85259,Undirected,23992,,2
164792,163990,Undirected,23993,,3
164792,6798,Undirected,23994,,3
164792,318222,Undirected,23995,,3
164792,223583,Undirected,23996,,3
164792,314857,Undirected,23997,,3
164792,131082,Undirected,23998,,2
164792,307087,Undirected,23999,,2
164792,371517,Undirected,24000,,2
164792,299107,Undirected,24001,,3
164792,108485,Undirected,24002,,2
164792,242125,Undirected,24003,,2
164792,396253,Undirected,24004,,2
164792,361793,Undirected,24005,,2
164792,97706,Undirected,24006,,3
164792,414571,Undirected,24007,,3
164792,191269,Undirected,24008,,2
164792,40147,Undirected,24009,,2
164792,269975,Undirected,24010,,3
164792,263547,Undirected,24011,,2
164792,194653,Undirected,24012,,2
164792,94263,Undirected,24013,,2
164792,420349,Undirected,24014,,2
164792,433148,Undirected,24015,,2
164792,203093,Undirected,24016,,2
164792,41002,Undirected,24017,,3
164792,289153,Undirected,24018,,3
164792,6038,Undirected,24019,,2
440639,410407,Undirected,24020,,6
440639,320093,Undirected,24021,,3
440639,55278,Undirected,24022,,3
440639,233210,Undirected,24023,,2
440639,271355,Undirected,24024,,2
440639,51948,Undirected,24025,,3
440639,712066,Undirected,24026,,2
440639,180742,Undirected,24027,,2
210369,127855,Undirected,24028,,2
210369,317331,Undirected,24029,,2
210369,147495,Undirected,24030,,2
210369,422631,Undirected,24031,,2
210369,291849,Undirected,24032,,4
210369,226508,Undirected,24033,,2
210369,297823,Undirected,24034,,2
210369,292751,Undirected,24035,,2
210369,382466,Undirected,24036,,2
210369,712066,Undirected,24037,,2
210369,40147,Undirected,24038,,2
210369,180379,Undirected,24039,,2
210369,23928,Undirected,24040,,2
417253,335813,Undirected,24041,,2
417253,292751,Undirected,24042,,3
417253,298693,Undirected,24043,,2
417253,55278,Undirected,24044,,2
417253,369556,Undirected,24045,,3
417253,49572,Undirected,24046,,4
417253,712066,Undirected,24047,,2
417253,233210,Undirected,24048,,2
417253,374035,Undirected,24049,,2
70478,109736,Undirected,24050,,2
70478,1451,Undirected,24051,,5
70478,476224,Undirected,24052,,4
70478,236092,Undirected,24053,,3
70478,322388,Undirected,24054,,6
70478,277607,Undirected,24055,,3
70478,331149,Undirected,24056,,4
70478,57237,Undirected,24057,,3
70478,369857,Undirected,24058,,3
70478,442405,Undirected,24059,,2
70478,291849,Undirected,24060,,2
70478,338395,Undirected,24061,,2
70478,386839,Undirected,24062,,2
70478,64640,Undirected,24063,,2
70478,104777,Undirected,24064,,3
70478,187200,Undirected,24065,,7
70478,452617,Undirected,24066,,2
70478,343831,Undirected,24067,,2
70478,46969,Undirected,24068,,2
70478,108566,Undirected,24069,,2
70478,394135,Undirected,24070,,13
70478,85648,Undirected,24071,,2
70478,184289,Undirected,24072,,2
70478,315300,Undirected,24073,,3
70478,55057,Undirected,24074,,2
70478,206515,Undirected,24075,,2
70478,202202,Undirected,24076,,2
70478,437039,Undirected,24077,,2
25309,353406,Undirected,24078,,3
25309,381324,Undirected,24079,,2
25309,496435,Undirected,24080,,2
25309,165346,Undirected,24081,,2
25309,334839,Undirected,24082,,2
25309,232896,Undirected,24083,,2
185817,146930,Undirected,24084,,3
185817,61824,Undirected,24085,,2
185817,180379,Undirected,24086,,3
185817,159172,Undirected,24087,,2
185817,381220,Undirected,24088,,2
185817,369857,Undirected,24089,,2
185817,416091,Undirected,24090,,3
185817,74599,Undirected,24091,,2
185817,381324,Undirected,24092,,2
185817,293651,Undirected,24093,,2
185817,334632,Undirected,24094,,3
185817,381591,Undirected,24095,,2
185817,300773,Undirected,24096,,2
185817,44601,Undirected,24097,,2
185817,353406,Undirected,24098,,2
467147,410407,Undirected,24099,,2
467147,382466,Undirected,24100,,2
467147,37342,Undirected,24101,,2
467147,30844,Undirected,24102,,2
271858,108959,Undirected,24103,,4
271858,136299,Undirected,24104,,3
271858,67095,Undirected,24105,,2
271858,93396,Undirected,24106,,2
271858,420156,Undirected,24107,,2
271858,187200,Undirected,24108,,2
271858,447220,Undirected,24109,,2
271858,74599,Undirected,24110,,2
271858,225990,Undirected,24111,,2
271858,476224,Undirected,24112,,2
271858,369857,Undirected,24113,,6
271858,353406,Undirected,24114,,2
108959,225990,Undirected,24115,,3
108959,74599,Undirected,24116,,2
108959,23859,Undirected,24117,,2
108959,369857,Undirected,24118,,2
413071,348706,Undirected,24119,,16
413071,214640,Undirected,24120,,11
413071,107399,Undirected,24121,,2
413071,7893,Undirected,24122,,3
413071,51948,Undirected,24123,,25
413071,171137,Undirected,24124,,9
413071,215001,Undirected,24125,,3
413071,283914,Undirected,24126,,49
413071,374035,Undirected,24127,,25
413071,369556,Undirected,24128,,25
413071,195770,Undirected,24129,,5
413071,254360,Undirected,24130,,3
413071,233210,Undirected,24131,,31
413071,435488,Undirected,24132,,15
413071,49572,Undirected,24133,,66
413071,298693,Undirected,24134,,24
413071,349930,Undirected,24135,,14
413071,159172,Undirected,24136,,40
413071,55278,Undirected,24137,,44
413071,712066,Undirected,24138,,44
413071,59781,Undirected,24139,,9
413071,440636,Undirected,24140,,5
413071,144582,Undirected,24141,,2
413071,292431,Undirected,24142,,2
413071,414571,Undirected,24143,,11
413071,334839,Undirected,24144,,35
413071,460309,Undirected,24145,,4
413071,65612,Undirected,24146,,6
413071,384428,Undirected,24147,,3
413071,263813,Undirected,24148,,7
413071,63899,Undirected,24149,,8
413071,292751,Undirected,24150,,31
413071,194415,Undirected,24151,,7
413071,64073,Undirected,24152,,9
413071,39125,Undirected,24153,,2
413071,307087,Undirected,24154,,4
413071,383934,Undirected,24155,,3
413071,10804,Undirected,24156,,14
413071,37342,Undirected,24157,,2
413071,410407,Undirected,24158,,44
413071,242415,Undirected,24159,,4
413071,202280,Undirected,24160,,32
413071,258409,Undirected,24161,,11
413071,490130,Undirected,24162,,4
413071,318929,Undirected,24163,,5
413071,297823,Undirected,24164,,13
413071,28372,Undirected,24165,,56
413071,430532,Undirected,24166,,20
413071,118051,Undirected,24167,,2
413071,452058,Undirected,24168,,8
413071,46969,Undirected,24169,,3
413071,334189,Undirected,24170,,2
413071,291849,Undirected,24171,,2
413071,217233,Undirected,24172,,4
413071,462211,Undirected,24173,,2
413071,229847,Undirected,24174,,2
413071,201174,Undirected,24175,,8
413071,393221,Undirected,24176,,4
413071,23625,Undirected,24177,,3
413071,414911,Undirected,24178,,2
413071,50191,Undirected,24179,,4
413071,30844,Undirected,24180,,14
413071,258158,Undirected,24181,,3
413071,423416,Undirected,24182,,2
413071,50197,Undirected,24183,,9
413071,267422,Undirected,24184,,3
413071,314154,Undirected,24185,,6
413071,317390,Undirected,24186,,5
413071,97090,Undirected,24187,,2
413071,81305,Undirected,24188,,4
413071,127124,Undirected,24189,,2
413071,109138,Undirected,24190,,13
413071,348211,Undirected,24191,,7
413071,112274,Undirected,24192,,10
413071,345158,Undirected,24193,,18
413071,431598,Undirected,24194,,2
413071,458069,Undirected,24195,,7
413071,281642,Undirected,24196,,2
413071,304957,Undirected,24197,,11
413071,348342,Undirected,24198,,13
413071,433148,Undirected,24199,,4
413071,164484,Undirected,24200,,14
413071,184581,Undirected,24201,,2
413071,108485,Undirected,24202,,4
413071,458641,Undirected,24203,,16
413071,94830,Undirected,24204,,6
413071,22363,Undirected,24205,,4
413071,13588,Undirected,24206,,2
413071,163926,Undirected,24207,,5
413071,204423,Undirected,24208,,4
413071,41002,Undirected,24209,,2
413071,235203,Undirected,24210,,2
413071,334156,Undirected,24211,,10
413071,378491,Undirected,24212,,4
413071,59878,Undirected,24213,,2
413071,416903,Undirected,24214,,4
413071,376202,Undirected,24215,,3
413071,27542,Undirected,24216,,4
413071,30102,Undirected,24217,,3
413071,10967,Undirected,24218,,7
413071,93080,Undirected,24219,,3
413071,160726,Undirected,24220,,6
413071,372655,Undirected,24221,,4
413071,136212,Undirected,24222,,2
413071,457969,Undirected,24223,,7
413071,382466,Undirected,24224,,9
413071,204768,Undirected,24225,,2
413071,449094,Undirected,24226,,4
413071,239603,Undirected,24227,,3
413071,404736,Undirected,24228,,2
413071,36850,Undirected,24229,,5
413071,365019,Undirected,24230,,3
413071,55057,Undirected,24231,,3
413071,136395,Undirected,24232,,2
413071,241861,Undirected,24233,,2
413071,203093,Undirected,24234,,3
413071,173055,Undirected,24235,,9
413071,180742,Undirected,24236,,6
413071,271355,Undirected,24237,,13
413071,110728,Undirected,24238,,2
413071,240893,Undirected,24239,,2
413071,376576,Undirected,24240,,6
413071,146930,Undirected,24241,,3
413071,163990,Undirected,24242,,2
413071,271714,Undirected,24243,,2
413071,39080,Undirected,24244,,2
413071,383836,Undirected,24245,,5
413071,13831,Undirected,24246,,3
413071,72792,Undirected,24247,,2
413071,458855,Undirected,24248,,16
413071,415892,Undirected,24249,,5
413071,188351,Undirected,24250,,2
413071,19971,Undirected,24251,,4
413071,443170,Undirected,24252,,2
413071,173691,Undirected,24253,,3
413071,387418,Undirected,24254,,2
413071,335813,Undirected,24255,,9
413071,372888,Undirected,24256,,2
413071,410613,Undirected,24257,,3
413071,85341,Undirected,24258,,2
413071,254083,Undirected,24259,,7
413071,676040,Undirected,24260,,2
413071,396253,Undirected,24261,,4
413071,318410,Undirected,24262,,2
413071,199907,Undirected,24263,,3
413071,191609,Undirected,24264,,2
413071,91789,Undirected,24265,,3
413071,89048,Undirected,24266,,2
413071,300770,Undirected,24267,,4
413071,596929,Undirected,24268,,3
413071,269290,Undirected,24269,,2
413071,314857,Undirected,24270,,3
413071,97706,Undirected,24271,,2
413071,427915,Undirected,24272,,4
413071,36835,Undirected,24273,,4
413071,6798,Undirected,24274,,4
413071,319435,Undirected,24275,,3
413071,263547,Undirected,24276,,4
413071,491495,Undirected,24277,,3
413071,384839,Undirected,24278,,13
413071,408800,Undirected,24279,,2
413071,256013,Undirected,24280,,2
413071,416091,Undirected,24281,,2
413071,299107,Undirected,24282,,3
413071,371900,Undirected,24283,,2
413071,187468,Undirected,24284,,2
413071,111839,Undirected,24285,,3
413071,234898,Undirected,24286,,2
413071,318222,Undirected,24287,,3
413071,389849,Undirected,24288,,2
413071,423368,Undirected,24289,,2
413071,337342,Undirected,24290,,2
413071,212937,Undirected,24291,,3
413071,404367,Undirected,24292,,2
413071,70589,Undirected,24293,,4
413071,219992,Undirected,24294,,5
413071,203761,Undirected,24295,,4
413071,174960,Undirected,24296,,2
413071,112116,Undirected,24297,,3
413071,269975,Undirected,24298,,3
413071,450193,Undirected,24299,,3
413071,33656,Undirected,24300,,2
413071,384408,Undirected,24301,,2
413071,461169,Undirected,24302,,3
413071,113068,Undirected,24303,,2
413071,326649,Undirected,24304,,3
413071,387284,Undirected,24305,,2
413071,212335,Undirected,24306,,2
413071,186990,Undirected,24307,,2
413071,66367,Undirected,24308,,2
413071,137021,Undirected,24309,,2
413071,306423,Undirected,24310,,4
413071,97283,Undirected,24311,,3
413071,199294,Undirected,24312,,2
413071,506984,Undirected,24313,,2
413071,194653,Undirected,24314,,2
413071,149841,Undirected,24315,,2
413071,251628,Undirected,24316,,2
413071,289153,Undirected,24317,,7
413071,380245,Undirected,24318,,2
413071,408783,Undirected,24319,,2
413071,437223,Undirected,24320,,2
413071,214266,Undirected,24321,,2
413071,410309,Undirected,24322,,2
348706,159172,Undirected,24323,,21
348706,50191,Undirected,24324,,2
348706,410407,Undirected,24325,,16
348706,50197,Undirected,24326,,11
348706,435488,Undirected,24327,,11
348706,199907,Undirected,24328,,2
348706,94830,Undirected,24329,,6
348706,28372,Undirected,24330,,25
348706,10967,Undirected,24331,,8
348706,712066,Undirected,24332,,22
348706,118799,Undirected,24333,,4
348706,291849,Undirected,24334,,2
348706,195770,Undirected,24335,,4
348706,292751,Undirected,24336,,17
348706,348342,Undirected,24337,,7
348706,214640,Undirected,24338,,8
348706,201174,Undirected,24339,,4
348706,180742,Undirected,24340,,4
348706,271355,Undirected,24341,,6
348706,369556,Undirected,24342,,10
348706,2098,Undirected,24343,,2
348706,458855,Undirected,24344,,10
348706,219992,Undirected,24345,,4
348706,283914,Undirected,24346,,19
348706,93080,Undirected,24347,,5
348706,345158,Undirected,24348,,9
348706,121809,Undirected,24349,,4
348706,173055,Undirected,24350,,3
348706,233210,Undirected,24351,,14
348706,49572,Undirected,24352,,31
348706,334839,Undirected,24353,,18
348706,384839,Undirected,24354,,8
348706,112274,Undirected,24355,,8
348706,300770,Undirected,24356,,4
348706,298693,Undirected,24357,,11
348706,171137,Undirected,24358,,6
348706,259564,Undirected,24359,,2
348706,297823,Undirected,24360,,8
348706,452058,Undirected,24361,,6
348706,304957,Undirected,24362,,7
348706,164484,Undirected,24363,,6
348706,371900,Undirected,24364,,4
348706,334156,Undirected,24365,,7
348706,22363,Undirected,24366,,2
348706,55278,Undirected,24367,,14
348706,13588,Undirected,24368,,2
348706,65612,Undirected,24369,,2
348706,307087,Undirected,24370,,2
348706,203761,Undirected,24371,,3
348706,430532,Undirected,24372,,9
348706,349930,Undirected,24373,,5
348706,217233,Undirected,24374,,5
348706,263547,Undirected,24375,,2
348706,202280,Undirected,24376,,11
348706,144582,Undirected,24377,,5
348706,203093,Undirected,24378,,2
348706,427915,Undirected,24379,,2
348706,410613,Undirected,24380,,3
348706,97706,Undirected,24381,,2
348706,314857,Undirected,24382,,2
348706,108485,Undirected,24383,,3
348706,187468,Undirected,24384,,3
348706,318929,Undirected,24385,,4
348706,51948,Undirected,24386,,16
348706,160726,Undirected,24387,,3
348706,97283,Undirected,24388,,5
348706,374035,Undirected,24389,,4
348706,380245,Undirected,24390,,2
348706,335813,Undirected,24391,,2
348706,10804,Undirected,24392,,4
348706,458641,Undirected,24393,,7
348706,256013,Undirected,24394,,4
348706,282930,Undirected,24395,,3
348706,6798,Undirected,24396,,2
348706,348211,Undirected,24397,,2
348706,109138,Undirected,24398,,7
348706,254083,Undirected,24399,,3
