path	flow	name	node_id
1:4:42	6.12E-05	17065	17065
1:4:43	5.98E-05	349545	349545
1:4:44	5.58E-05	139019	139019
1:4:45	5.58E-05	496659	496659
1:4:46	5.45E-05	181235	181235
1:4:47	5.19E-05	236635	236635
1:4:48	5.19E-05	216261	216261
1:4:49	5.05E-05	215575	215575
1:4:50	4.79E-05	336521	336521
1:4:51	4.79E-05	123894	123894
1:4:52	4.52E-05	320736	320736
1:4:53	4.26E-05	111606	111606
1:4:54	3.59E-05	104443	104443
1:4:55	3.46E-05	324347	324347
1:4:56	3.46E-05	423155	423155
1:4:57	3.32E-05	257408	257408
1:4:58	3.32E-05	503046	503046
1:4:59	3.19E-05	187350	187350
1:4:60	3.19E-05	306294	306294
1:4:61	2.93E-05	224671	224671
1:4:62	2.93E-05	71742	71742
1:4:63	2.79E-05	77427	77427
1:4:64	2.53E-05	384987	384987
1:4:65	2.39E-05	668036	668036
1:4:66	2.39E-05	376686	376686
1:4:67	1.99E-05	337224	337224
1:4:68	1.86E-05	255946	255946
1:4:69	1.86E-05	180606	180606
1:4:70	1.86E-05	319248	319248
1:4:71	1.86E-05	348703	348703
1:4:72	1.73E-05	426794	426794
1:4:73	1.60E-05	233730	233730
1:4:74	1.60E-05	283305	283305
1:4:75	1.60E-05	104386	104386
1:4:76	1.60E-05	28120	28120
1:4:77	1.46E-05	450563	450563
1:4:78	1.33E-05	131836	131836
1:4:79	1.33E-05	312837	312837
1:4:80	1.06E-05	195338	195338
1:4:81	1.06E-05	112109	112109
1:4:82	9.31E-06	462055	462055
1:4:83	7.98E-06	263801	263801
1:4:84	7.98E-06	793652	793652
1:4:85	5.32E-06	359129	359129
1:4:86	5.32E-06	325283	325283
1:4:87	5.32E-06	322473	322473
1:4:88	5.32E-06	316394	316394
1:4:89	5.32E-06	277660	277660
1:4:90	5.32E-06	9539	9539
1:4:91	5.32E-06	231213	231213
1:4:92	5.32E-06	451182	451182
1:4:93	5.32E-06	132634	132634
1:4:94	5.32E-06	33523	33523
1:4:95	2.66E-06	358399	358399
1:4:96	2.66E-06	401798	401798
1:4:97	2.66E-06	234328	234328
1:4:98	2.66E-06	231105	231105
1:4:99	2.66E-06	203975	203975
1:4:100	2.66E-06	197526	197526
1:4:101	2.66E-06	185151	185151
1:4:102	2.66E-06	158200	158200
1:4:103	2.66E-06	461744	461744
1:4:104	2.66E-06	126592	126592
1:4:105	2.66E-06	116693	116693
1:4:106	2.66E-06	73856	73856
1:4:107	2.66E-06	55654	55654
1:4:108	2.66E-06	31395	31395
1:4:109	2.66E-06	1519341	1519341
1:4:110	2.66E-06	27913	27913
1:4:111	2.66E-06	2651941	2651941
1:5:1	0.00111699	479640	479640
1:5:2	0.000728702	309018	309018
1:5:3	0.000610354	252505	252505
1:5:4	0.000514613	206474	206474
1:5:5	0.000507964	239252	239252
1:5:6	0.000499985	479052	479052
1:5:7	0.000432168	120116	120116
1:5:8	0.000374989	319585	319585
1:5:9	0.000339086	173500	173500
1:5:10	0.000293874	475437	475437
1:5:11	0.000252652	312675	312675
1:5:12	0.000230046	473767	473767
1:5:13	0.000228717	490599	490599
1:5:14	0.000207441	310994	310994
1:5:15	0.000191484	504800	504800
1:5:16	0.000186165	500828	500828
1:5:17	0.000176857	38	38
1:5:18	0.000162229	113058	113058
1:5:19	0.000152921	121357	121357
1:5:20	0.000146272	502812	502812
1:5:21	0.000144943	484126	484126
1:5:22	0.000140953	484623	484623
1:5:23	0.000121007	59147	59147
1:5:24	0.000119677	488323	488323
1:5:25	0.000117018	468605	468605
1:5:26	0.00010638	161758	161758
1:5:27	0.000102391	373959	373959
1:5:28	9.57E-05	502414	502414
1:5:29	9.57E-05	496065	496065
1:5:30	9.18E-05	129103	129103
1:5:31	9.04E-05	356392	356392
1:5:32	9.04E-05	477674	477674
1:5:33	8.24E-05	479003	479003
1:5:34	7.45E-05	472192	472192
1:5:35	7.45E-05	35248	35248
1:5:36	7.18E-05	105306	105306
1:5:37	6.91E-05	315381	315381
1:5:38	6.78E-05	6748	6748
1:5:39	6.25E-05	497503	497503
1:5:40	5.98E-05	7917	7917
1:5:41	5.45E-05	499358	499358
1:5:42	4.92E-05	493525	493525
1:5:43	4.92E-05	480727	480727
1:5:44	4.79E-05	227430	227430
1:5:45	4.79E-05	498286	498286
1:5:46	4.79E-05	499157	499157
1:5:47	4.65E-05	389079	389079
1:5:48	4.52E-05	369534	369534
1:5:49	4.52E-05	490912	490912
1:5:50	4.39E-05	497901	497901
1:5:51	4.26E-05	481586	481586
1:5:52	4.26E-05	487636	487636
1:5:53	4.12E-05	164040	164040
1:5:54	3.99E-05	479589	479589
1:5:55	3.72E-05	505066	505066
1:5:56	3.59E-05	477149	477149
1:5:57	3.46E-05	116203	116203
1:5:58	3.46E-05	492421	492421
1:5:59	3.46E-05	294631	294631
1:5:60	3.32E-05	308984	308984
1:5:61	3.32E-05	470723	470723
1:5:62	3.19E-05	481645	481645
1:5:63	3.19E-05	477135	477135
1:5:64	3.19E-05	336892	336892
1:5:65	2.93E-05	472977	472977
1:5:66	2.79E-05	310595	310595
1:5:67	2.79E-05	502019	502019
1:5:68	2.79E-05	151307	151307
1:5:69	2.66E-05	496056	496056
1:5:70	2.66E-05	185400	185400
1:5:71	2.53E-05	498444	498444
1:5:72	2.53E-05	483411	483411
1:5:73	2.39E-05	478490	478490
1:5:74	2.39E-05	473322	473322
1:5:75	2.39E-05	217970	217970
1:5:76	2.26E-05	177267	177267
1:5:77	2.13E-05	498969	498969
1:5:78	1.99E-05	478644	478644
1:5:79	1.99E-05	502111	502111
1:5:80	1.99E-05	461139	461139
1:5:81	1.99E-05	476578	476578
1:5:82	1.73E-05	112431	112431
1:5:83	1.73E-05	469656	469656
1:5:84	1.60E-05	491453	491453
1:5:85	1.60E-05	468680	468680
1:5:86	1.60E-05	496231	496231
1:5:87	1.46E-05	25876	25876
1:5:88	1.46E-05	238600	238600
1:5:89	1.46E-05	499269	499269
1:5:90	1.33E-05	496361	496361
1:5:91	1.33E-05	469989	469989
1:5:92	1.33E-05	229182	229182
1:5:93	1.33E-05	485382	485382
1:5:94	1.33E-05	474452	474452
1:5:95	1.20E-05	239339	239339
1:5:96	1.20E-05	496021	496021
1:5:97	1.20E-05	101485	101485
1:5:98	1.20E-05	260221	260221
1:5:99	1.20E-05	469531	469531
1:5:100	1.06E-05	484754	484754
1:5:101	1.06E-05	484645	484645
1:5:102	1.06E-05	491207	491207
1:5:103	1.06E-05	497248	497248
1:5:104	1.06E-05	492654	492654
1:5:105	1.06E-05	253498	253498
1:5:106	9.31E-06	472996	472996
1:5:107	9.31E-06	499014	499014
1:5:108	7.98E-06	496622	496622
1:5:109	7.98E-06	473388	473388
1:5:110	7.98E-06	151772	151772
1:5:111	7.98E-06	491876	491876
1:5:112	7.98E-06	500667	500667
1:5:113	7.98E-06	472489	472489
1:5:114	7.98E-06	280858	280858
1:5:115	7.98E-06	497917	497917
1:5:116	7.98E-06	365177	365177
1:5:117	7.98E-06	449372	449372
1:5:118	7.98E-06	499926	499926
1:5:119	7.98E-06	490227	490227
1:5:120	7.98E-06	470050	470050
1:5:121	7.98E-06	474811	474811
1:5:122	6.65E-06	163273	163273
1:5:123	6.65E-06	315774	315774
1:5:124	6.65E-06	482784	482784
1:5:125	6.65E-06	500919	500919
1:5:126	6.65E-06	485085	485085
1:5:127	5.32E-06	475588	475588
1:5:128	5.32E-06	507346	507346
1:5:129	5.32E-06	506855	506855
1:5:130	5.32E-06	487015	487015
1:5:131	5.32E-06	46610	46610
1:5:132	5.32E-06	504550	504550
1:5:133	5.32E-06	484091	484091
1:5:134	5.32E-06	503667	503667
1:5:135	5.32E-06	503024	503024
1:5:136	5.32E-06	481859	481859
1:5:137	5.32E-06	502816	502816
1:5:138	5.32E-06	202712	202712
1:5:139	5.32E-06	479125	479125
1:5:140	5.32E-06	478758	478758
1:5:141	5.32E-06	252937	252937
1:5:142	5.32E-06	421806	421806
1:5:143	5.32E-06	473008	473008
1:5:144	5.32E-06	472477	472477
1:5:145	5.32E-06	470610	470610
1:5:146	3.99E-06	506772	506772
1:5:147	3.99E-06	500818	500818
1:5:148	3.99E-06	493782	493782
1:5:149	3.99E-06	239271	239271
1:5:150	3.99E-06	465807	465807
1:5:151	2.66E-06	471682	471682
1:5:152	2.66E-06	471387	471387
1:5:153	2.66E-06	472278	472278
1:5:154	2.66E-06	470241	470241
1:5:155	2.66E-06	487949	487949
1:5:156	2.66E-06	488059	488059
1:5:157	2.66E-06	426724	426724
1:5:158	2.66E-06	476313	476313
1:5:159	2.66E-06	381692	381692
1:5:160	2.66E-06	374584	374584
1:5:161	2.66E-06	368522	368522
1:5:162	2.66E-06	477814	477814
1:5:163	2.66E-06	500055	500055
1:5:164	2.66E-06	495069	495069
1:5:165	2.66E-06	479619	479619
1:5:166	2.66E-06	492392	492392
1:5:167	2.66E-06	199576	199576
1:5:168	2.66E-06	501264	501264
1:5:169	2.66E-06	89504	89504
1:5:170	2.66E-06	65337	65337
1:5:171	2.66E-06	61113	61113
1:5:172	2.66E-06	58785	58785
1:5:173	2.66E-06	481663	481663
1:5:174	2.66E-06	482244	482244
1:5:175	2.66E-06	503156	503156
1:5:176	2.66E-06	483419	483419
1:5:177	2.66E-06	490440	490440
1:5:178	2.66E-06	490297	490297
1:5:179	2.66E-06	42654	42654
1:5:180	2.66E-06	506683	506683
1:5:181	2.66E-06	488435	488435
1:5:182	2.66E-06	487361	487361
1:5:183	2.66E-06	432170	432170
1:6:1	0.00073934	283423	283423
1:6:2	0.000700777	11704	11704
1:6:3	0.000534559	295351	295351
1:6:4	0.000499985	327152	327152
1:6:5	0.000412222	71777	71777
1:6:6	0.000361692	238481	238481
1:6:7	0.000359032	391592	391592
1:6:8	0.000343075	192114	192114
1:6:9	0.000337756	52351	52351
1:6:10	0.000284566	367110	367110
1:6:11	0.000151591	440357	440357
1:6:12	0.000150262	1372630	1372630
1:6:13	0.000143613	39933	39933
1:6:14	0.000135634	220946	220946
1:6:15	0.000126326	84806	84806
1:6:16	0.000124996	326393	326393
1:6:17	0.000109039	48777	48777
1:6:18	0.00010372	418325	418325
1:6:19	9.84E-05	328605	328605
1:6:20	8.38E-05	1235003	1235003
1:6:21	7.58E-05	502015	502015
1:6:22	5.98E-05	254163	254163
1:6:23	4.79E-05	126485	126485
1:6:24	3.59E-05	200811	200811
1:6:25	3.06E-05	240182	240182
1:6:26	2.79E-05	42231	42231
1:6:27	2.26E-05	392078	392078
1:6:28	1.86E-05	234272	234272
1:6:29	1.86E-05	348171	348171
1:6:30	1.73E-05	73048	73048
1:6:31	1.33E-05	235129	235129
1:6:32	1.06E-05	321089	321089
1:6:33	1.06E-05	842006	842006
1:6:34	1.06E-05	79562	79562
1:6:35	1.06E-05	403919	403919
1:6:36	1.06E-05	5523	5523
1:6:37	1.06E-05	371707	371707
1:6:38	1.06E-05	135093	135093
1:6:39	7.98E-06	452544	452544
1:6:40	7.98E-06	142259	142259
1:6:41	6.65E-06	58903	58903
1:6:42	5.32E-06	267872	267872
1:6:43	5.32E-06	1728905	1728905
1:6:44	3.99E-06	451963	451963
1:6:45	2.66E-06	281275	281275
1:6:46	2.66E-06	280693	280693
1:6:47	2.66E-06	343280	343280
1:6:48	2.66E-06	459857	459857
1:6:49	2.66E-06	233798	233798
1:6:50	2.66E-06	101310	101310
1:6:51	2.66E-06	94940	94940
1:6:52	2.66E-06	29421	29421
1:7:1	0.000755297	66640	66640
1:7:2	0.000449455	44608	44608
1:7:3	0.000373659	360184	360184
1:7:4	0.000363021	124821	124821
1:7:5	0.000333767	712425	712425
1:7:6	0.000296534	401531	401531
1:7:7	0.000272598	122253	122253
1:7:8	0.000271269	106826	106826
1:7:9	0.000234036	155435	155435
1:7:10	0.000218079	41707	41707
1:7:11	0.000218079	299540	299540
1:7:12	0.000190154	420554	420554
1:7:13	0.00015691	205649	205649
1:7:14	0.000123667	450360	450360
1:7:15	0.000117018	25022	25022
1:7:16	0.000114358	216737	216737
1:7:17	0.000110369	424661	424661
1:7:18	0.00010505	132091	132091
1:7:19	0.000101061	446045	446045
1:7:20	9.57E-05	11096	11096
1:7:21	9.04E-05	339513	339513
1:7:22	8.11E-05	45504	45504
1:7:23	5.72E-05	401787	401787
1:7:24	5.72E-05	479307	479307
1:7:25	5.58E-05	461959	461959
1:7:26	5.45E-05	246501	246501
1:7:27	5.19E-05	249891	249891
1:7:28	5.05E-05	8284	8284
1:7:29	4.26E-05	167736	167736
1:7:30	3.72E-05	241763	241763
1:7:31	3.59E-05	89212	89212
1:7:32	3.32E-05	41855	41855
1:7:33	2.93E-05	437160	437160
1:7:34	2.79E-05	386329	386329
1:7:35	2.39E-05	353968	353968
1:7:36	2.26E-05	420852	420852
1:7:37	2.13E-05	76544	76544
1:7:38	2.13E-05	275432	275432
1:7:39	1.99E-05	59551	59551
1:7:40	1.86E-05	78443	78443
1:7:41	1.60E-05	382439	382439
1:7:42	1.60E-05	1103812	1103812
1:7:43	1.60E-05	48802	48802
1:7:44	1.20E-05	379478	379478
1:7:45	9.31E-06	405484	405484
1:7:46	7.98E-06	333844	333844
1:7:47	7.98E-06	201358	201358
1:7:48	7.98E-06	13619	13619
1:7:49	6.65E-06	124251	124251
1:7:50	5.32E-06	148554	148554
1:7:51	5.32E-06	112851	112851
1:7:52	5.32E-06	501455	501455
1:7:53	2.66E-06	291273	291273
1:7:54	2.66E-06	269223	269223
1:7:55	2.66E-06	461569	461569
1:8:1	0.000458763	362850	362850
1:8:2	0.000381638	300364	300364
1:8:3	0.000222068	170773	170773
1:8:4	0.000198133	350717	350717
1:8:5	0.000195473	62472	62472
1:8:6	0.000179516	375932	375932
1:8:7	0.0001609	113388	113388
1:8:8	0.0001609	174438	174438
1:8:9	0.00015824	456875	456875
1:8:10	0.000146272	52558	52558
1:8:11	0.000144943	300346	300346
1:8:12	0.000136964	309545	309545
1:8:13	0.000135634	327711	327711
1:8:14	0.000132975	140367	140367
1:8:15	0.000111699	39439	39439
1:8:16	0.000110369	261834	261834
1:8:17	0.00010372	162365	162365
1:8:18	9.84E-05	324544	324544
1:8:19	9.18E-05	397025	397025
1:8:20	8.38E-05	407457	407457
1:8:21	7.98E-05	123051	123051
1:8:22	7.98E-05	198347	198347
1:8:23	7.71E-05	446856	446856
1:8:24	7.31E-05	326322	326322
1:8:25	6.38E-05	450522	450522
1:8:26	5.85E-05	113092	113092
1:8:27	5.85E-05	72314	72314
1:8:28	5.72E-05	100586	100586
1:8:29	5.45E-05	302597	302597
1:8:30	5.45E-05	411613	411613
1:8:31	4.52E-05	485815	485815
1:8:32	4.12E-05	389031	389031
1:8:33	4.12E-05	490265	490265
1:8:34	3.99E-05	10106	10106
1:8:35	3.59E-05	266963	266963
1:8:36	3.59E-05	249512	249512
1:8:37	3.46E-05	712918	712918
1:8:38	3.46E-05	284934	284934
1:8:39	3.19E-05	287692	287692
1:8:40	3.06E-05	322686	322686
1:8:41	2.93E-05	405628	405628
1:8:42	2.93E-05	503555	503555
1:8:43	2.79E-05	447745	447745
1:8:44	2.79E-05	214474	214474
1:8:45	2.39E-05	301315	301315
1:8:46	2.26E-05	459433	459433
1:8:47	1.73E-05	115550	115550
1:8:48	1.60E-05	172790	172790
1:8:49	1.60E-05	506769	506769
1:8:50	1.46E-05	20592	20592
1:8:51	1.33E-05	92453	92453
1:8:52	1.33E-05	364819	364819
1:8:53	1.33E-05	274616	274616
1:8:54	1.33E-05	360199	360199
1:8:55	1.20E-05	36481	36481
1:8:56	1.06E-05	229428	229428
1:8:57	1.06E-05	359965	359965
1:8:58	1.06E-05	257019	257019
1:8:59	1.06E-05	112015	112015
1:8:60	1.06E-05	33186	33186
1:8:61	9.31E-06	497214	497214
1:8:62	7.98E-06	29303	29303
1:8:63	7.98E-06	375274	375274
1:8:64	7.98E-06	261289	261289
1:8:65	7.98E-06	250733	250733
1:8:66	7.98E-06	468411	468411
1:8:67	7.98E-06	311081	311081
1:8:68	7.98E-06	474047	474047
1:8:69	7.98E-06	320601	320601
1:8:70	7.98E-06	465152	465152
1:8:71	7.98E-06	467015	467015
1:8:72	7.98E-06	180790	180790
1:8:73	6.65E-06	215	215
1:8:74	6.65E-06	270406	270406
1:8:75	6.65E-06	449813	449813
1:8:76	5.32E-06	143434	143434
1:8:77	5.32E-06	357246	357246
1:8:78	5.32E-06	649897	649897
1:8:79	5.32E-06	304335	304335
1:8:80	5.32E-06	506560	506560
1:8:81	5.32E-06	271026	271026
1:8:82	5.32E-06	489767	489767
1:8:83	5.32E-06	371044	371044
1:8:84	5.32E-06	471994	471994
1:8:85	5.32E-06	377082	377082
1:8:86	5.32E-06	383466	383466
1:8:87	5.32E-06	243034	243034
1:8:88	5.32E-06	121888	121888
1:8:89	5.32E-06	232129	232129
1:8:90	3.99E-06	28482	28482
1:8:91	3.99E-06	497429	497429
1:8:92	3.99E-06	438473	438473
1:8:93	3.99E-06	414022	414022
1:8:94	3.99E-06	434795	434795
1:8:95	2.66E-06	425217	425217
1:8:96	2.66E-06	432509	432509
1:8:97	2.66E-06	417599	417599
1:8:98	2.66E-06	436741	436741
1:8:99	2.66E-06	231207	231207
1:8:100	2.66E-06	181204	181204
1:8:101	2.66E-06	161603	161603
1:8:102	2.66E-06	239545	239545
1:8:103	2.66E-06	311915	311915
1:8:104	2.66E-06	135795	135795
1:8:105	2.66E-06	240786	240786
1:8:106	2.66E-06	112447	112447
1:8:107	2.66E-06	98558	98558
1:8:108	2.66E-06	93280	93280
1:8:109	2.66E-06	468663	468663
1:8:110	2.66E-06	265169	265169
1:8:111	2.66E-06	472290	472290
1:8:112	2.66E-06	473720	473720
1:8:113	2.66E-06	84367	84367
1:8:114	2.66E-06	78755	78755
1:8:115	2.66E-06	487182	487182
1:8:116	2.66E-06	489311	489311
1:8:117	2.66E-06	489452	489452
1:8:118	2.66E-06	365882	365882
1:8:119	2.66E-06	72202	72202
1:8:120	2.66E-06	491337	491337
1:8:121	2.66E-06	494376	494376
1:8:122	2.66E-06	71386	71386
1:8:123	2.66E-06	289503	289503
1:8:124	2.66E-06	500860	500860
1:8:125	2.66E-06	48500	48500
1:8:126	2.66E-06	504367	504367
1:8:127	2.66E-06	300324	300324
1:8:128	2.66E-06	34190	34190
1:8:129	2.66E-06	359045	359045
1:8:130	2.66E-06	322475	322475
1:8:131	2.66E-06	1018881	1018881
1:9:1	0.000876304	55057	55057
1:9:2	0.000678172	448319	448319
1:9:3	0.000517272	189667	189667
1:9:4	0.000357702	233664	233664
1:9:5	0.000285896	155296	155296
1:9:6	0.000214089	249351	249351
1:9:7	0.00010771	339642	339642
1:9:8	9.18E-05	384477	384477
1:9:9	8.24E-05	132396	132396
1:9:10	7.45E-05	442405	442405
1:9:11	7.05E-05	204843	204843
1:9:12	6.25E-05	361391	361391
1:9:13	4.52E-05	360637	360637
1:9:14	4.12E-05	357807	357807
1:9:15	3.99E-05	117896	117896
1:9:16	3.72E-05	55819	55819
1:9:17	3.46E-05	160697	160697
1:9:18	3.19E-05	286998	286998
1:9:19	3.06E-05	204584	204584
1:9:20	2.93E-05	213429	213429
1:9:21	2.79E-05	100112	100112
1:9:22	2.53E-05	426526	426526
1:9:23	2.26E-05	116970	116970
1:9:24	2.13E-05	376657	376657
1:9:25	1.73E-05	373392	373392
1:9:26	1.73E-05	440891	440891
1:9:27	1.73E-05	3446	3446
1:9:28	1.46E-05	259473	259473
1:9:29	9.31E-06	173408	173408
1:9:30	7.98E-06	25580	25580
1:9:31	5.32E-06	256936	256936
1:9:32	2.66E-06	139958	139958
1:9:33	2.66E-06	209279	209279
1:9:34	2.66E-06	156889	156889
1:9:35	2.66E-06	288914	288914
1:9:36	2.66E-06	313332	313332
1:9:37	2.66E-06	344212	344212
1:9:38	2.66E-06	370808	370808
1:9:39	2.66E-06	97814	97814
1:9:40	2.66E-06	407395	407395
1:9:41	2.66E-06	584848	584848
1:10:1	0.00053057	173335	173335
1:10:2	0.000252652	153201	153201
1:10:3	0.0002101	146584	146584
1:10:4	0.000190154	488382	488382
1:10:5	0.000184835	267524	267524
1:10:6	0.000175527	468991	468991
1:10:7	0.000172867	343502	343502
1:10:8	0.000143613	41107	41107
1:10:9	0.000130315	492765	492765
1:10:10	0.000110369	493611	493611
1:10:11	9.84E-05	248398	248398
1:10:12	9.57E-05	476016	476016
1:10:13	8.78E-05	270790	270790
1:10:14	8.38E-05	484370	484370
1:10:15	8.24E-05	266854	266854
1:10:16	7.58E-05	313520	313520
1:10:17	6.91E-05	482949	482949
1:10:18	6.25E-05	351955	351955
1:10:19	5.98E-05	493929	493929
1:10:20	5.72E-05	192404	192404
1:10:21	5.19E-05	479774	479774
1:10:22	5.05E-05	388583	388583
1:10:23	4.26E-05	46032	46032
1:10:24	4.12E-05	485142	485142
1:10:25	3.99E-05	472970	472970
1:10:26	3.99E-05	309993	309993
1:10:27	3.86E-05	494544	494544
1:10:28	3.72E-05	271325	271325
1:10:29	3.46E-05	357965	357965
1:10:30	3.46E-05	420934	420934
1:10:31	3.06E-05	164815	164815
1:10:32	2.93E-05	245086	245086
1:10:33	2.79E-05	167714	167714
1:10:34	2.79E-05	502066	502066
1:10:35	2.53E-05	118841	118841
1:10:36	2.39E-05	440271	440271
1:10:37	2.26E-05	498318	498318
1:10:38	2.13E-05	483556	483556
1:10:39	1.86E-05	402437	402437
1:10:40	1.73E-05	507390	507390
1:10:41	1.60E-05	478776	478776
1:10:42	1.60E-05	56792	56792
1:10:43	1.60E-05	483302	483302
1:10:44	1.33E-05	355057	355057
1:10:45	1.33E-05	470906	470906
1:10:46	1.33E-05	484993	484993
1:10:47	1.20E-05	497632	497632
1:10:48	1.20E-05	479829	479829
1:10:49	1.06E-05	186073	186073
1:10:50	1.06E-05	492603	492603
1:10:51	1.06E-05	492248	492248
1:10:52	1.06E-05	504604	504604
1:10:53	9.31E-06	496773	496773
1:10:54	9.31E-06	159034	159034
1:10:55	9.31E-06	132862	132862
1:10:56	9.31E-06	98698	98698
1:10:57	9.31E-06	507349	507349
1:10:58	7.98E-06	482447	482447
1:10:59	7.98E-06	470860	470860
1:10:60	7.98E-06	142071	142071
1:10:61	7.98E-06	492625	492625
1:10:62	7.98E-06	20353	20353
1:10:63	7.98E-06	491469	491469
1:10:64	6.65E-06	297295	297295
1:10:65	5.32E-06	233635	233635
1:10:66	5.32E-06	375098	375098
1:10:67	5.32E-06	476921	476921
1:10:68	5.32E-06	221882	221882
1:10:69	5.32E-06	500735	500735
1:10:70	5.32E-06	502904	502904
1:10:71	5.32E-06	503021	503021
1:10:72	3.99E-06	350984	350984
1:10:73	2.66E-06	488591	488591
1:10:74	2.66E-06	469163	469163
1:10:75	2.66E-06	492097	492097
1:10:76	2.66E-06	353572	353572
1:10:77	2.66E-06	476780	476780
1:10:78	2.66E-06	493217	493217
1:10:79	2.66E-06	488531	488531
1:10:80	2.66E-06	494497	494497
1:10:81	2.66E-06	188023	188023
1:10:82	2.66E-06	496857	496857
1:10:83	2.66E-06	479722	479722
1:10:84	2.66E-06	126549	126549
1:10:85	2.66E-06	500706	500706
1:10:86	2.66E-06	113957	113957
1:10:87	2.66E-06	94733	94733
1:10:88	2.66E-06	505569	505569
1:10:89	2.66E-06	71857	71857
1:10:90	2.66E-06	481270	481270
1:11:1	0.000509294	187200	187200
1:11:2	0.000378978	331149	331149
1:11:3	0.000374989	100254	100254
1:11:4	0.000226057	206515	206515
1:11:5	0.000191484	322388	322388
1:11:6	0.000186165	315300	315300
1:11:7	0.000175527	70478	70478
1:11:8	0.000128986	277607	277607
1:11:9	0.00010505	198087	198087
1:11:10	0.00010372	220806	220806
1:11:11	9.71E-05	381271	381271
1:11:12	9.31E-05	240721	240721
1:11:13	8.51E-05	328567	328567
1:11:14	7.58E-05	84808	84808
1:11:15	6.52E-05	65148	65148
1:11:16	6.25E-05	331317	331317
1:11:17	5.32E-05	343831	343831
1:11:18	5.19E-05	57237	57237
1:11:19	5.05E-05	343170	343170
1:11:20	4.79E-05	82845	82845
1:11:21	4.26E-05	64640	64640
1:11:22	3.59E-05	139548	139548
1:11:23	3.59E-05	235072	235072
1:11:24	3.46E-05	291810	291810
1:11:25	3.46E-05	236092	236092
1:11:26	3.32E-05	542950	542950
1:11:27	2.93E-05	199992	199992
1:11:28	2.39E-05	202942	202942
1:11:29	1.46E-05	849113	849113
1:11:30	1.46E-05	397131	397131
1:11:31	1.20E-05	158537	158537
1:11:32	1.06E-05	233375	233375
1:11:33	9.31E-06	136161	136161
1:11:34	9.31E-06	1451	1451
1:11:35	7.98E-06	202202	202202
1:11:36	7.98E-06	17362	17362
1:11:37	6.65E-06	448814	448814
1:11:38	5.32E-06	386839	386839
1:11:39	2.66E-06	325229	325229
1:11:40	2.66E-06	165751	165751
1:11:41	2.66E-06	109736	109736
1:11:42	2.66E-06	80547	80547
1:11:43	2.66E-06	24378	24378
1:11:44	2.66E-06	437039	437039
1:12:1	0.000789871	376202	376202
1:12:2	0.00015824	349771	349771
1:12:3	0.000139624	35826	35826
1:12:4	6.65E-05	138614	138614
1:12:5	5.98E-05	198890	198890
1:12:6	4.65E-05	1531668	1531668
1:12:7	4.26E-05	207626	207626
1:12:8	3.72E-05	242087	242087
1:12:9	3.59E-05	457549	457549
1:12:10	3.32E-05	320286	320286
1:12:11	2.93E-05	16294	16294
1:12:12	2.13E-05	121795	121795
1:12:13	2.13E-05	868379	868379
1:12:14	1.60E-05	116339	116339
1:12:15	1.20E-05	72996	72996
1:12:16	1.20E-05	211743	211743
1:12:17	1.20E-05	292784	292784
1:12:18	9.31E-06	292308	292308
1:12:19	7.98E-06	453911	453911
1:12:20	7.98E-06	25228	25228
1:12:21	7.98E-06	73968	73968
1:12:22	6.65E-06	423780	423780
1:12:23	5.32E-06	373774	373774
1:12:24	3.99E-06	33500	33500
1:13:1	0.000235365	909099	909099
1:13:2	0.000218079	274557	274557
1:13:3	0.000147602	79647	79647
1:13:4	0.000102391	170165	170165
1:13:5	9.04E-05	242524	242524
1:13:6	8.91E-05	928285	928285
1:13:7	7.58E-05	4192542	4192542
1:13:8	7.31E-05	326336	326336
1:13:9	7.31E-05	2524724	2524724
1:13:10	6.65E-05	170891	170891
1:13:11	6.25E-05	385406	385406
1:13:12	6.12E-05	198534	198534
1:13:13	4.39E-05	65523	65523
1:13:14	3.72E-05	2033084	2033084
1:13:15	3.46E-05	307028	307028
1:13:16	3.19E-05	36323	36323
1:13:17	3.19E-05	1272559	1272559
1:13:18	1.73E-05	50692	50692
1:13:19	1.60E-05	288250	288250
1:13:20	1.33E-05	995273	995273
1:13:21	7.98E-06	329051	329051
1:13:22	2.66E-06	253531	253531
1:13:23	2.66E-06	320249	320249
1:13:24	2.66E-06	392981	392981
1:14:1	0.000198133	205011	205011
1:14:2	8.78E-05	425406	425406
1:14:3	8.51E-05	265764	265764
1:14:4	3.46E-05	416482	416482
1:14:5	2.13E-05	200039	200039
1:14:6	1.60E-05	264318	264318
1:14:7	1.20E-05	250283	250283
1:14:8	1.06E-05	49605	49605
1:14:9	1.06E-05	346521	346521
1:14:10	5.32E-06	300628	300628
1:14:11	2.66E-06	163731	163731
1:15:1	0.00010372	307693	307693
1:15:2	7.71E-05	245889	245889
1:15:3	5.98E-05	201301	201301
1:15:4	4.12E-05	311632	311632
1:15:5	3.86E-05	221829	221829
1:15:6	3.86E-05	329999	329999
1:15:7	3.59E-05	366236	366236
1:15:8	2.79E-05	440235	440235
1:15:9	1.60E-05	228058	228058
1:15:10	1.46E-05	391244	391244
1:15:11	1.06E-05	180116	180116
1:15:12	7.98E-06	1902	1902
1:15:13	5.32E-06	74721	74721
1:15:14	2.66E-06	60516	60516
1:15:15	2.66E-06	327120	327120
1:16:1	0.000196803	329500	329500
