"Id","path1","is_PE","old_path1","in_orig","old_comm","old_comm.is_PE","path1.is_PE","Community","Degree","Betweenness","PageRank","Bridge"
103037,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",60,1270.04759059597,0.000236885066505392,0
103049,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,10,43980,0.000229489101772852,0
1030783,5,NA,NA,FALSE,NA,"NA NA","5 NA",NA,2,620.841044530197,6.8505871683589e-05,0
103107,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",167,29788.9594228089,0.00169217691648515,0
1031861,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,5,73.2928571428571,4.03673810319212e-05,0
1032243,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,20,8426.88890882079,7.63044131686673e-05,0
1032488,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,28,548.750628946218,9.60506742652474e-05,0
1032919,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,140,37826.0537218319,0.000996394758508182,0
103427,1,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","1 FALSE","Anti-vaccine",15,185.410494442256,6.35089380198991e-05,0
1035774,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,146,9399.3101857579,0.000992637073509449,0
103608,17,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","17 FALSE",NA,1,0,7.14374274312292e-05,0
10376,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",8,237.755952380952,5.94584402992882e-05,0
1037899,39,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","39 FALSE",NA,2,1,0.000302604076188991,0
1038856,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",3,1179.01917699603,7.54081121361393e-05,0
1038882,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,2,114.371125116713,3.39531590534391e-05,0
104027,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",15,424.436414867861,5.7361720023146e-05,0
1041599,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",1,0,3.2889044416615e-05,0
1041641,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,30,92.1012060436983,0.000101652526993734,0
1044018,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,50,14916.5118736178,0.000382328145756222,0
104443,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",30,7814.65423225728,0.000149080427805697,13
1045275,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,127,8530.64821614145,0.000820963481090886,0
104552,3,NA,3,TRUE,"micro","micro NA","3 NA",NA,39,116.271730165932,0.000125768633574937,0
1045867,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,16,16.3428571428571,6.50528808800609e-05,0
1046281,5,NA,NA,FALSE,NA,"NA NA","5 NA",NA,1,0,4.15686171271166e-05,0
1046443,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,2,0,6.26258828353597e-05,0
1047404,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,26,117.89867622058,8.68790175423592e-05,0
10477,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",20,99.7141492565405,7.79280831653894e-05,0
104777,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",14,1992.04444444444,8.06522808026197e-05,0
10483,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",13,203.367694805195,7.12625831692151e-05,2
104918,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",4,20.1912698412698,3.79572949251196e-05,0
104945,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",1,0,5.20274508822212e-05,0
105094,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",1,0,4.07335041539206e-05,0
1053020,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,71,474.850823398309,0.000251942026102496,0
105306,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",6,321.974175824176,0.000103664991613974,0
105318,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",12,1639.88607970646,6.20645816585505e-05,0
105452,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",21,310.480670713458,0.00011826264445924,0
105569,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",4,4453.54755799756,7.59253630858229e-05,0
10562,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",9,0.5,0.000155728248600376,0
105657,3,NA,3,TRUE,"micro","micro NA","3 NA",NA,2,0,5.59885367917302e-05,0
105743,11,FALSE,7,TRUE,"micro","micro FALSE","11 FALSE",NA,4,3.5,6.92312065007534e-05,0
1058413,3,NA,3,TRUE,"micro","micro NA","3 NA",NA,108,21053.2783799371,0.000514063235605401,0
105860,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",6,1114.469943376,4.41449658091659e-05,0
1058814,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,7,514.367012896169,4.14083523554677e-05,0
1062163,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,16,333.201488952224,6.07257254020479e-05,0
106244,3,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","3 NA",NA,9,19132.5707792208,0.000192293298996638,0
106255,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,1,0,3.27995828056442e-05,0
1062802,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",2,0,3.95192676940945e-05,0
1063554,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,72,3943.35157383466,0.000353664115130038,0
10646,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",2,0,3.71189392138358e-05,0
10651,27,FALSE,NA,FALSE,NA,"NA FALSE","27 FALSE",NA,1,0,0.000154078455965362,0
106523,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",82,314.893807159074,0.000331127192853805,0
106572,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",67,2790.8477904427,0.000395984146790061,0
10660,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",22,3215.02444404882,0.000101880747030175,0
1066568,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",3,2.7,7.53637458951061e-05,0
106703,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",1,0,3.29115618434816e-05,0
106803,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",4,85.3963093779732,3.93663304714585e-05,0
106826,1,TRUE,1,TRUE,"Anti-vaccine","Anti-vaccine TRUE","1 TRUE","Anti-vaccine",56,5139.57258087839,0.000238513284969083,0
106878,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",1,0,3.23180775740492e-05,0
106889,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",2,19.9333333333333,5.48164196971554e-05,0
1070499,14,NA,20,TRUE,"micro","micro NA","14 NA",NA,6,0,0.0001784909860686,0
1070565,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,15,452.67041738791,6.44447477134723e-05,0
1070674,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,3.3142257940276e-05,0
1071221,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,84,1169.80040022069,0.000467162474442426,0
1072883,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,8,323.189397122485,4.42058604220336e-05,0
107309,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",44,17.5775816288974,0.000127675759301583,0
107399,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",4,6.75678438904147,3.52061435347098e-05,0
1074744,30,NA,27,TRUE,"micro","micro NA","30 NA",NA,2,2,0.000259638791388139,0
107575,3,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","3 TRUE",NA,10,3901.73113826232,0.000233936551509432,0
107580,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",3,10.510979490538,3.37917570601191e-05,0
1076361,3,NA,NA,FALSE,NA,"NA NA","3 NA",NA,64,16516.1317131292,0.000319361623664216,0
107702,6,FALSE,NA,FALSE,NA,"NA FALSE","6 FALSE",NA,4,4.25,7.99308203038028e-05,0
107866,2,TRUE,1,TRUE,"Anti-vaccine","Anti-vaccine TRUE","2 TRUE","Pro-vaccine",3,35.5,0.000143220895340844,0
107887,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",47,2952.02858809771,0.000168912716289987,0
107901,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",2,0,4.56003866039874e-05,0
107911,41,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","41 FALSE",NA,1,0,0.000207339829981395,0
107916,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",46,592.318823700623,9.84410208173375e-05,0
10792,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",1,0,3.89647770525409e-05,0
10804,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",232,15695.4458981114,0.00131952832137045,0
108136,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",21,14776.2674038948,0.000108342201976683,8
108244,58,FALSE,NA,FALSE,NA,"NA FALSE","58 FALSE",NA,1,0,0.000207339829981395,0
1083021,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",8,1.33333333333333,5.97083435632711e-05,0
108317,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",17,151.183378462782,7.98691161150559e-05,0
1083355,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",2,0,3.79315429572672e-05,0
1083654,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,1,0,3.27884808495093e-05,0
1084302,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,33,19.9048913504796,0.000152023347522168,0
108437,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",5,9672.44206349206,0.000199393817788637,0
108485,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",58,982.810281398364,0.00013107880018069,0
108566,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",7,200.928683688138,5.79500056340609e-05,0
108656,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",2,0,3.73154610601342e-05,0
108959,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",8,679.63605006105,4.48686169408521e-05,0
1090917,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,67,407.138635792311,0.000274196072205426,0
1090970,3,TRUE,NA,FALSE,NA,"NA TRUE","3 TRUE",NA,14,199.894567665736,6.52576357330797e-05,0
109138,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",268,14485.5093536259,0.00159436844819795,3
109141,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,19,162.349869279776,7.2734559548421e-05,0
109195,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,45,130.411081402258,0.000146476559325451,0
109322,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",88,1974.45561661859,0.000578046184982613,0
109400,15,NA,31,TRUE,"micro","micro NA","15 NA",NA,6,4,0.000381480769117162,0
109407,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",2,0,3.52410165971785e-05,0
109448,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",3,62.25,4.86356717855546e-05,0
109538,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",95,9234.20978115848,0.000494362561417175,0
109583,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",83,18194.682333214,0.000351200018040184,0
109609,11,FALSE,7,TRUE,"micro","micro FALSE","11 FALSE",NA,11,14,0.000375870655720106,0
1096522,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,6.32540440929581e-05,0
10967,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",109,406.253637888268,0.000276798768007427,0
1096777,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",33,675.027104068103,9.47720474564933e-05,0
1097727,3,NA,3,TRUE,"micro","micro NA","3 NA",NA,1,0,3.27995828056442e-05,0
109875,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",30,578.859418359931,9.79563264964985e-05,0
109974,3,TRUE,NA,FALSE,NA,"NA TRUE","3 TRUE",NA,73,445.374711399712,0.000300226436581161,0
110268,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",1,0,3.32364606089348e-05,0
110283,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,1,0,3.27995828056442e-05,0
110376,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",34,42.4940909967226,0.00011493949529864,0
1103812,1,TRUE,1,TRUE,"Anti-vaccine","Anti-vaccine TRUE","1 TRUE","Anti-vaccine",7,0,4.72329279309093e-05,0
110540,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,1,0,3.26480338956859e-05,0
110603,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",14,1010.23552778864,7.33211898619801e-05,0
1107085,3,TRUE,NA,FALSE,NA,"NA TRUE","3 TRUE",NA,1,0,3.24687420992011e-05,0
110728,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",44,492.516682698408,0.000106287351200318,0
1107529,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,75,152.110476540368,0.000321180197091132,0
110898,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",141,27068.6898096226,0.000984351634471448,1
110909,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",98,4817.01993004125,0.000582844828823844,0
11096,1,TRUE,1,TRUE,"Anti-vaccine","Anti-vaccine TRUE","1 TRUE","Anti-vaccine",38,2927.9700916583,0.000126857932450356,0
110984,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",17,2469.62689056804,7.38682162651726e-05,0
111037,8,FALSE,10,TRUE,"micro","micro FALSE","8 FALSE",NA,12,0.111111111111111,0.000219624177203693,0
1111772,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",3,0,4.07838193266001e-05,0
1112022,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,3,0,3.74827232006256e-05,0
111242,9,NA,6,TRUE,"micro","micro NA","9 NA",NA,12,0,0.00025211568707088,0
111324,34,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","34 FALSE",NA,2,0,0.000212208306652027,0
1113498,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,15,78.9353896103896,6.10149509773218e-05,0
1113615,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",48,5038.2848790099,0.000508928408016804,0
111451,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",34,81083.9990901036,0.000284343337040466,1
111453,2,FALSE,NA,FALSE,NA,"NA FALSE","2 FALSE","Pro-vaccine",1,0,3.31478434018809e-05,0
1114749,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,2,87.344715007215,3.39823488248047e-05,0
111475,2,TRUE,2,TRUE,"Pro-vaccine","Pro-vaccine TRUE","2 TRUE","Pro-vaccine",1,0,3.29115618434816e-05,0
111563,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",71,2665.23955893365,0.00040288082720076,0
111564,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",14,654.328581150121,7.07573440766031e-05,4
111606,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",32,1185.92588383838,0.000201376981159908,0
111765,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",1,0,3.2384053883373e-05,0
111782,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",88,1668.83913033467,0.000345634245610087,0
111839,1,TRUE,1,TRUE,"Anti-vaccine","Anti-vaccine TRUE","1 TRUE","Anti-vaccine",67,4156.03292098529,0.000235282938724622,0
112015,5,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","5 NA",NA,1,0,4.34510339517029e-05,0
112096,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",3,495.276686617141,3.43004230046615e-05,0
112116,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",15,174.873270343629,8.04917997760768e-05,0
112149,1,FALSE,NA,FALSE,NA,"NA FALSE","1 FALSE","Anti-vaccine",35,2200.58423910541,0.000190088414288558,0
112274,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",276,3801.42004207035,0.00168018800366647,0
112363,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",2,4407,9.39187409382291e-05,0
11242,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",4,4407,7.85063479721283e-05,0
112651,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",99,5604.73893886007,0.00063182790719254,0
1127381,3,TRUE,NA,FALSE,NA,"NA TRUE","3 TRUE",NA,3,0,3.69437690789627e-05,0
1127507,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,10,685.089121996281,6.0388841377179e-05,0
1129193,3,TRUE,NA,FALSE,NA,"NA TRUE","3 TRUE",NA,1,0,3.26095746094598e-05,0
112924,2,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","2 FALSE","Pro-vaccine",10,37.7897825129721,5.59541183649979e-05,0
113024,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",9,869.153897084053,6.0797490188801e-05,0
113058,1,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","1 NA","Anti-vaccine",9,4.75,0.000177335585853852,0
113092,5,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","5 NA",NA,6,40.7551948051948,8.94808190064944e-05,0
113145,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",1,0,3.32364606089348e-05,0
113161,3,TRUE,NA,FALSE,NA,"NA TRUE","3 TRUE",NA,4,0,3.97211882968308e-05,0
113357,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",1,0,3.25349992083793e-05,0
1133655,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,34,23.4261904761905,0.000125922295995189,0
113388,5,NA,1,TRUE,"Anti-vaccine","Anti-vaccine NA","5 NA",NA,17,38235.530466332,0.000273954920271784,1
1135924,2,NA,NA,FALSE,NA,"NA NA","2 NA","Pro-vaccine",6,27.8190476190476,4.15932774721559e-05,0
1136252,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,53,1239.26313156274,0.000223599949190132,0
113663,2,TRUE,NA,FALSE,NA,"NA TRUE","2 TRUE","Pro-vaccine",7,2687.32420912421,0.000139133921331478,0
113706,1,TRUE,NA,FALSE,NA,"NA TRUE","1 TRUE","Anti-vaccine",2,28.8482323232323,3.39397856460429e-05,0
113752,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",7,0,0.000111358785512865,0
113764,11,FALSE,7,TRUE,"micro","micro FALSE","11 FALSE",NA,8,3,0.00022740951247716,0
114004,1,FALSE,1,TRUE,"Anti-vaccine","Anti-vaccine FALSE","1 FALSE","Anti-vaccine",11,17617,0.000123679544255287,0
1141125,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,61,922.013992337623,0.000308733075667798,0
114190,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",2,0,3.8035535226875e-05,0
1143918,3,FALSE,NA,FALSE,NA,"NA FALSE","3 FALSE",NA,5,554.437095094448,3.85414393985732e-05,0
114405,44,FALSE,2,TRUE,"Pro-vaccine","Pro-vaccine FALSE","44 FALSE",NA,1,0,0.000207339829981395,0
1144514,3,FALSE,3,TRUE,"micro","micro FALSE","3 FALSE",NA,1,0,3.31393044673042e-05,0
114509,2,NA,2,TRUE,"Pro-vaccine","Pro-vaccine NA","2 NA","Pro-vaccine",1,0,3.39367780503981e-05,0
